"","X","filename","architecture","min_val_loss","is_min"
"1362",11,"expgamma5d_10","[ 825.  872. 1648. 1059.  705.  654.  562.  434.  242.  133.]",-0.886491894721985,0
"1363",12,"expgamma5d_10","[1527.]",-0.888705134391785,0
"1364",13,"expgamma5d_10","[ 866. 1266.  829.  691.]",-0.890167772769928,0
"1365",14,"expgamma5d_10","[575. 614. 930. 731. 406. 378. 352. 202.]",-0.886259019374847,0
"1366",15,"expgamma5d_10","[ 358.  547. 1044.  929.  567.  355.  283.  206.]",-0.882967352867126,0
"1367",16,"expgamma5d_10","[ 915. 1612.  948.  796.  541.  315.  282.  278.  258.  134.]",-0.888842225074768,0
"1368",17,"expgamma5d_10","[333. 646. 850. 824. 638. 584.]",-0.887112259864807,0
"1369",18,"expgamma5d_10","[528. 492. 464. 266. 164.]",-0.888951599597931,0
"1370",19,"expgamma5d_10","[216. 281. 524. 953. 726. 474. 427. 256.]",-0.887101411819458,0
"1371",20,"expgamma5d_10","[1483. 1601. 1359.  733.]",-0.889353930950165,0
"1372",21,"expgamma5d_10","[1088.  720.  579.]",-0.889312982559204,0
"1373",22,"expgamma5d_10","[356. 684. 351. 290. 279.]",-0.888678312301636,0
"1374",23,"expgamma5d_10","[ 906. 1429.  859.  798.  643.  328.  263.  208.]",-0.885970950126648,0
"1375",24,"expgamma5d_10","[ 515.  732. 1249. 1695. 1111.  788.  535.]",-0.888641059398651,0
"1376",25,"expgamma5d_10","[ 953. 1470. 1480.  765.  762.  476.  307.  264.  249.]",-0.883962213993073,0
"1377",26,"expgamma5d_10","[57. 37.]",-0.886740386486053,0
"1378",27,"expgamma5d_10","[111. 119. 212. 344. 216. 182. 137.  82.  80.  51.]",-0.887627720832825,0
"1379",28,"expgamma5d_10","[900.]",-0.887997269630432,0
"1380",29,"expgamma5d_10","[210. 347. 444. 392. 279. 249. 210. 111.]",-0.888195395469666,0
"1381",30,"expgamma5d_10","[671. 350. 252. 228.]",-0.889961659908295,0
"1382",31,"expgamma5d_10","[180. 301. 432. 651. 632. 427. 369.]",-0.887993335723877,0
"1383",32,"expgamma5d_10","[653. 779. 645. 498. 251. 204. 172.]",-0.886110603809357,0
"1384",33,"expgamma5d_10","[898. 604. 362. 300. 296. 171. 142. 134.  77.  59.]",-0.88718169927597,0
"1385",34,"expgamma5d_10","[1800. 1487. 1112.  836.]",-0.889127790927887,0
"1386",35,"expgamma5d_10","[1509.]",-0.88881653547287,0
"1387",36,"expgamma5d_10","[1195. 1222. 1020.]",-0.889305531978607,0
"1388",37,"expgamma5d_10","[1567.  886.  531.  405.  254.]",-0.89017516374588,0
"1389",38,"expgamma5d_10","[109. 111. 222. 161.]",-0.889341115951538,0
"1390",39,"expgamma5d_10","[321. 476. 516. 567. 900. 602. 484. 423.]",-0.887216567993164,0
"1391",40,"expgamma5d_10","[814. 834. 692. 624. 502. 455. 314. 198.]",-0.886740446090698,0
"1392",41,"expgamma5d_10","[483. 894. 660.]",-0.888930082321167,0
"1393",42,"expgamma5d_10","[420. 656. 592. 552. 330. 222.]",-0.887911081314087,0
"1394",43,"expgamma5d_10","[606. 666. 720. 589. 409.]",-0.890228569507599,0
"1395",44,"expgamma5d_10","[28. 50. 31. 19.  9.  4.  3.  2.]",-0.805901765823364,0
"1396",45,"expgamma5d_10","[644. 836. 825. 750.]",-0.886973321437836,0
"1397",46,"expgamma5d_10","[943. 793. 554. 359. 232. 156. 152. 121.  82.]",-0.89078688621521,0
"1398",47,"expgamma5d_10","[192. 285. 221. 133. 123. 106.  75.  67.  64.  58.]",-0.888785898685455,0
"1399",48,"expgamma5d_10","[527. 630. 587. 338. 201. 159. 116.  98.]",-0.888543605804443,0
"1400",49,"expgamma5d_10","[ 266.  353.  469.  930. 1750. 1151.  639.  535.]",-0.885689854621887,0
"1401",50,"expgamma5d_10","[295. 291. 255. 245.]",-0.889798223972321,0
"1402",51,"expgamma5d_10","[446. 544. 602. 521.]",-0.889923632144928,0
"1403",52,"expgamma5d_10","[ 461.  616. 1078. 1033.  670.]",-0.887407064437866,0
"1404",53,"expgamma5d_10","[551. 679. 682. 900. 941. 622. 605. 436.]",-0.885654091835022,0
"1405",54,"expgamma5d_10","[183. 202. 213. 224. 214. 182. 171. 163.]",-0.889416456222534,0
"1406",55,"expgamma5d_10","[489. 643. 538.]",-0.883334398269653,0
"1407",56,"expgamma5d_10","[338. 350. 576. 525. 286. 207. 183.]",-0.889222204685211,0
"1408",57,"expgamma5d_10","[1437.]",-0.888315856456757,0
"1409",58,"expgamma5d_10","[500. 607. 657. 633. 349. 323. 305. 250. 159.  96.]",-0.885310769081116,0
"1410",59,"expgamma5d_10","[1311. 1179. 1064.]",-0.88876211643219,0
"1411",60,"expgamma5d_10","[ 764. 1082.  604.  417.]",-0.890078663825989,0
"1412",61,"expgamma5d_10","[1471.]",-0.888245820999146,0
"1413",62,"expgamma5d_10","[1207.]",-0.888748943805695,0
"1414",63,"expgamma5d_10","[198. 267. 373. 314. 237. 215. 120. 117.]",-0.889128744602203,0
"1415",64,"expgamma5d_10","[292. 298. 383. 667. 737. 638. 388. 369. 353. 197.]",-0.886072516441345,0
"1416",65,"expgamma5d_10","[245. 323. 620. 991. 981. 593. 303. 254. 140. 133.]",-0.883257031440735,0
"1417",66,"expgamma5d_10","[1667. 1639. 1569.  834.  650.]",-0.887878239154816,0
"1418",67,"expgamma5d_10","[1287.]",-0.888735413551331,0
"1419",68,"expgamma5d_10","[351. 401. 582. 676. 722. 823. 625. 320. 302. 301.]",-0.884959399700165,0
"1420",69,"expgamma5d_10","[ 690.  963. 1048. 1315. 1268. 1153.  766.  534.  437.]",-0.886832535266876,0
"1421",70,"expgamma5d_10","[872. 894. 768. 722. 585. 413. 290. 188.]",-0.888422787189484,0
"1422",71,"expgamma5d_10","[1665. 1112. 1084.  618.  559.  449.  343.  260.]",-0.886565625667572,0
"1423",72,"expgamma5d_10","[377.]",-0.886865615844727,0
"1424",73,"expgamma5d_10","[851. 824. 633. 480. 479. 449. 377. 304.]",-0.887454450130463,0
"1425",74,"expgamma5d_10","[1397. 1446.  888.  585.  577.  494.  309.  275.  248.]",-0.884752154350281,0
"1426",75,"expgamma5d_10","[ 278.  456.  786. 1473. 1481. 1492.  812.  523.  272.  238.]",-0.882659137248993,0
"1427",76,"expgamma5d_10","[1331. 1747. 1770. 1283. 1229.  804.  716.]",-0.886975824832916,0
"1428",77,"expgamma5d_10","[180. 173. 151.  94.]",-0.890153050422668,0
"1429",78,"expgamma5d_10","[239. 293. 372. 373. 357. 223. 174. 139. 120.  90.]",-0.88968300819397,0
"1430",79,"expgamma5d_10","[1028. 1781. 1211.  948.]",-0.885067462921143,0
"1431",80,"expgamma5d_10","[32. 49. 50. 61. 96. 68. 34. 25. 13.]",-0.88945072889328,0
"1432",81,"expgamma5d_10","[1011. 1031.  723.  603.  578.  310.  184.]",-0.888340830802917,0
"1433",82,"expgamma5d_10","[ 72.  78. 156. 158. 130.  84.  65.  43.  31.]",-0.889683663845062,0
"1434",83,"expgamma5d_10","[ 869. 1173. 1119. 1091.  896.  840.]",-0.888862669467926,0
"1435",84,"expgamma5d_10","[478. 867.]",-0.883689761161804,0
"1436",85,"expgamma5d_10","[1508. 1082.  751.]",-0.888886272907257,0
"1437",86,"expgamma5d_10","[51. 38.]",-0.884336709976196,0
"1438",87,"expgamma5d_10","[ 691.  709. 1109. 1119.  780.  567.  522.]",-0.886582255363464,0
"1439",88,"expgamma5d_10","[1211. 1659.]",-0.889278709888458,0
"1440",89,"expgamma5d_10","[1062. 1084.  570.]",-0.88960999250412,0
"1441",90,"expgamma5d_10","[271. 407. 705. 901. 798. 657.]",-0.890301942825317,0
"1442",91,"expgamma5d_10","[ 794. 1515. 1792. 1278.  849.  603.]",-0.884713888168335,0
"1443",92,"expgamma5d_10","[941. 880. 615. 425. 266. 171.  88.  74.  64.]",-0.889651417732239,0
"1444",93,"expgamma5d_10","[1462. 1425.  769.  581.  399.  264.  212.  196.  136.]",-0.887692511081696,0
"1445",94,"expgamma5d_10","[1060. 1590.]",-0.888795018196106,0
"1446",95,"expgamma5d_10","[ 630. 1224. 1220.  763.  751.  588.  315.]",-0.884588837623596,0
"1447",96,"expgamma5d_10","[1092. 1261.  962.  590.  497.  270.  202.]",-0.887995958328247,0
"1448",97,"expgamma5d_10","[1008. 1698. 1407.  919.  547.  377.  369.]",-0.887215197086334,0
"1449",98,"expgamma5d_10","[1068. 1611. 1103.]",-0.888107120990753,0
"1450",99,"expgamma5d_10","[229. 389. 438. 443. 256. 140. 117.  92.]",-0.887198626995087,0
"1451",100,"expgamma5d_10","[1333. 1558. 1648. 1558. 1442. 1304.  819.  558.  340.  177.]",-0.881150960922241,0
"1452",101,"expgamma5d_10","[ 966. 1138.  877.  503.]",-0.888411223888397,0
"1453",102,"expgamma5d_10","[228. 244. 127.  99.  82.]",-0.889134109020233,0
"1454",103,"expgamma5d_10","[357. 469. 861. 588. 300. 264. 157. 115.  85.]",-0.886752963066101,0
"1455",104,"expgamma5d_10","[686. 739. 915. 543. 338.]",-0.889062762260437,0
"1456",105,"expgamma5d_10","[1791.]",-0.88755851984024,0
"1457",106,"expgamma5d_10","[560. 543. 385. 202. 106. 105.]",-0.889746844768524,0
"1458",107,"expgamma5d_10","[106.]",-0.883610546588898,0
"1459",108,"expgamma5d_10","[ 158.  309.  611.  810. 1292.  972.  698.  504.  274.  163.]",-0.883197486400604,0
"1460",109,"expgamma5d_10","[ 981. 1235. 1701. 1689. 1230.]",-0.887802600860596,0
"1461",110,"expgamma5d_10","[830. 766. 465. 397.]",-0.88818222284317,0
"1462",111,"expgamma5d_10","[655. 368. 317. 282. 172. 161. 106.  93.  59.]",-0.889765441417694,0
"1463",112,"expgamma5d_10","[172. 233. 281. 353. 314. 186. 163. 138.]",-0.887621462345123,0
"1464",113,"expgamma5d_10","[ 704. 1174. 1081.]",-0.888856649398804,0
"1465",114,"expgamma5d_10","[474. 640. 470. 350.]",-0.889566481113434,0
"1466",115,"expgamma5d_10","[628. 783. 464. 234. 127. 105.  74.  65.]",-0.888249099254608,0
"1467",116,"expgamma5d_10","[415. 425. 769. 718. 479. 250. 244. 204. 114.]",-0.88672810792923,0
"1468",117,"expgamma5d_10","[1287. 1720. 1687. 1676.  995.  902.  796.  536.  327.]",-0.883370041847229,0
"1469",118,"expgamma5d_10","[44. 83. 53. 46. 42. 25.]",-0.888325989246368,0
"1470",119,"expgamma5d_10","[ 822. 1427. 1252.  941.]",-0.887682020664215,0
"1471",120,"expgamma5d_10","[442. 378. 306. 215. 163. 129. 117.  80.  40.]",-0.889643907546997,0
"1472",121,"expgamma5d_10","[ 889. 1156. 1746. 1065.  863.  817.  676.  445.  345.]",-0.880278050899506,0
"1473",122,"expgamma5d_10","[1442.]",-0.888007998466492,0
"1474",123,"expgamma5d_10","[ 394.  670. 1145. 1309.  719.  700.  511.  503.  356.]",-0.882824301719666,0
"1475",124,"expgamma5d_10","[ 86. 112. 139. 216. 357. 669. 561. 543. 285. 272.]",-0.882638216018677,0
"1476",125,"expgamma5d_10","[200. 274. 283. 488. 529. 384. 292. 254.]",-0.886367321014404,0
"1477",126,"expgamma5d_10","[261. 384. 233. 186. 176. 138.]",-0.88993239402771,0
"1478",127,"expgamma5d_10","[ 760. 1144. 1767. 1548. 1096.  819.  582.  403.  282.]",-0.886828184127808,0
"1479",128,"expgamma5d_10","[ 154.  269.  400.  648. 1136. 1416.  970.  949.  479.  416.]",-0.885105073451996,0
"1480",129,"expgamma5d_10","[1108. 1372. 1452. 1073.  538.]",-0.887341737747192,0
"1481",130,"expgamma5d_10","[268. 210. 206.]",-0.886922359466553,0
"1482",131,"expgamma5d_10","[664. 636. 469.]",-0.888230383396149,0
"1483",132,"expgamma5d_10","[ 82. 114.  77.]",-0.886417150497437,0
"1484",133,"expgamma5d_10","[ 87. 159. 195. 126.  71.  61.  30.]",-0.889563739299774,0
"1485",134,"expgamma5d_10","[817. 715.]",-0.889392256736755,0
"1486",135,"expgamma5d_10","[ 341.  651.  857. 1474.  792.  758.]",-0.88796728849411,0
"1487",136,"expgamma5d_10","[1447. 1246.  656.]",-0.888854563236237,0
"1488",137,"expgamma5d_10","[528. 921. 564. 292. 157. 156. 141.  75.]",-0.890811085700989,1
"1489",138,"expgamma5d_10","[ 603.  957. 1276.  657.]",-0.887614667415619,0
"1490",139,"expgamma5d_10","[440. 350. 303. 294. 246. 140. 139. 129.]",-0.88891738653183,0
"1491",140,"expgamma5d_10","[157. 143. 124. 103. 102.  65.  35.  33.  23.]",-0.889396727085114,0
"1492",141,"expgamma5d_10","[446. 602. 632. 465.]",-0.889251887798309,0
"1493",142,"expgamma5d_10","[477. 587. 423. 225. 159.  80.  75.  72.  37.]",-0.889041006565094,0
"1494",143,"expgamma5d_10","[235. 377. 562. 470. 376. 352. 246.]",-0.889150261878967,0
"1495",144,"expgamma5d_10","[1371. 1180.  740.]",-0.885460734367371,0
"1496",145,"expgamma5d_10","[1541.  844.]",-0.884000301361084,0
"1497",146,"expgamma5d_10","[ 562.  689. 1323. 1171.]",-0.887612879276276,0
"1498",147,"expgamma5d_10","[1306.  926.  905.]",-0.889283716678619,0
"1499",148,"expgamma5d_10","[1230.  794.]",-0.889867126941681,0
"1500",149,"expgamma5d_10","[386. 565. 575. 722. 533. 316. 284. 259. 193.]",-0.886963129043579,0
