,filename,architecture,min_val_loss,is_min
48,sinnormal10d_2,[1000. 1037. 1483. 1087.  794.],2.5700912475585938,0
49,sinnormal10d_2,[ 994. 1410. 1249.],2.5718939304351807,0
50,sinnormal10d_2,[685. 911. 853. 436. 336.],2.5703961849212646,0
51,sinnormal10d_2,[666. 894. 919. 904. 887. 466.],2.5699870586395264,0
52,sinnormal10d_2,[93. 91. 65. 43. 22.],2.5712382793426514,0
53,sinnormal10d_2,[680. 467. 307. 264. 248. 246. 177.],2.5698366165161133,0
54,sinnormal10d_2,[274. 468. 764. 472. 382. 376. 266.],2.570631265640259,0
55,sinnormal10d_2,[ 68.  94. 161. 264. 229. 211.],2.5702362060546875,0
56,sinnormal10d_2,[1466. 1184. 1055.  553.  293.  281.],2.570539951324463,0
57,sinnormal10d_2,[194. 248. 406. 298. 238.],2.5703001022338867,0
58,sinnormal10d_2,[1011. 1521. 1132.  605.  395.],2.569959878921509,0
59,sinnormal10d_2,[501. 653.],2.5722405910491943,0
60,sinnormal10d_2,[ 877. 1057.  766.  724.],2.570725679397583,0
61,sinnormal10d_2,[1123. 1186.  615.  347.  218.  151.  103.],2.5698156356811523,0
62,sinnormal10d_2,[340. 384.],2.5728042125701904,0
63,sinnormal10d_2,[672. 972. 631.],2.572124481201172,0
64,sinnormal10d_2,[272.],2.572218179702759,0
65,sinnormal10d_2,[1530.],2.5732290744781494,0
66,sinnormal10d_2,[1662. 1675. 1242.],2.571892738342285,0
67,sinnormal10d_2,[ 742. 1049.  625.  326.  280.],2.5710866451263428,0
68,sinnormal10d_2,[516. 786. 656.],2.571995496749878,0
69,sinnormal10d_2,[ 76. 144. 197. 206. 284. 219. 173. 120. 108.],2.5701661109924316,0
70,sinnormal10d_2,[1180.],2.572610855102539,0
71,sinnormal10d_2,[1088. 1188. 1293.  854.  729.  422.  272.  250.  215.  181.],2.5702905654907227,0
72,sinnormal10d_2,[579. 945. 481. 391.],2.571155071258545,0
73,sinnormal10d_2,[109.  91.],2.5709738731384277,0
74,sinnormal10d_2,[132. 177. 215. 428. 702. 524. 283. 272. 226.],2.569823980331421,0
75,sinnormal10d_2,[337.],2.572387218475342,0
76,sinnormal10d_2,[1308.],2.573141098022461,0
77,sinnormal10d_2,[290. 356. 526. 837. 428. 226. 147.  91.  81.],2.5702476501464844,0
78,sinnormal10d_2,[ 637. 1005. 1331. 1541.  877.  534.  484.  445.  284.  159.],2.5702872276306152,0
79,sinnormal10d_2,[438. 456. 603. 689. 378. 263. 145.  97.  59.  42.],2.5706582069396973,0
80,sinnormal10d_2,[938. 717. 558.],2.5716359615325928,0
81,sinnormal10d_2,[618. 436. 371. 369. 333.],2.5705342292785645,0
82,sinnormal10d_2,[74.],2.572430372238159,0
83,sinnormal10d_2,[494. 538.],2.5732438564300537,0
84,sinnormal10d_2,[ 177.  284.  447.  749.  893. 1289.  778.  599.  439.  283.],2.570702075958252,0
85,sinnormal10d_2,[324. 336. 376. 506. 381. 372.],2.570596933364868,0
86,sinnormal10d_2,[258. 351. 532. 543. 293. 161. 153. 127.  91.],2.5711278915405273,0
87,sinnormal10d_2,[ 661.  844. 1315. 1062.],2.571000337600708,0
88,sinnormal10d_2,[344. 474. 357.],2.5711281299591064,0
89,sinnormal10d_2,[1161. 1643.],2.572711944580078,0
90,sinnormal10d_2,[ 59.  69. 127. 217. 237. 230. 185. 150. 104.],2.5710432529449463,0
91,sinnormal10d_2,[326. 352. 525. 719. 442. 372. 290. 283. 145.],2.5709192752838135,0
92,sinnormal10d_2,[181. 187. 216. 197. 122.],2.5707266330718994,0
93,sinnormal10d_2,[521. 541. 530. 271. 169. 160.],2.569896936416626,0
94,sinnormal10d_2,[1792. 1277.  740.  614.  512.  376.  361.  342.  232.  223.],2.5700695514678955,0
95,sinnormal10d_2,[ 800. 1013.],2.5717763900756836,0
96,sinnormal10d_2,[ 30.  54.  81. 102. 188. 157.  92.  61.  57.],2.569594621658325,0
97,sinnormal10d_2,[131.  75.  41.  21.],2.5707485675811768,0
98,sinnormal10d_2,[264. 376.],2.5713579654693604,0
99,sinnormal10d_2,[349. 345. 307. 263. 153.],2.570559024810791,0
100,sinnormal10d_2,[1334. 1270.  738.],2.572082042694092,0
101,sinnormal10d_2,[ 80.  97. 120. 183. 284. 205. 170.  91.],2.569366931915283,1
102,sinnormal10d_2,[1123.],2.572567939758301,0
103,sinnormal10d_2,[344. 414. 298. 260.],2.570984363555908,0
104,sinnormal10d_2,[443.],2.571789026260376,0
105,sinnormal10d_2,[417. 693. 441. 385. 276. 191.],2.570352077484131,0
106,sinnormal10d_2,[291. 468. 640. 673. 558. 428. 272. 147. 137.],2.570327043533325,0
107,sinnormal10d_2,[1407. 1272.],2.5735745429992676,0
108,sinnormal10d_2,[ 450.  707.  782. 1072. 1123. 1057.  656.  397.  268.  190.],2.570537805557251,0
109,sinnormal10d_2,[197. 297. 594. 797. 784. 553. 323.],2.5716896057128906,0
110,sinnormal10d_2,[220. 145.  75.  67.  52.],2.5698251724243164,0
111,sinnormal10d_2,[297.],2.5721898078918457,0
112,sinnormal10d_2,[516. 370.],2.572819232940674,0
113,sinnormal10d_2,[577. 403. 324. 320. 290.],2.570115566253662,0
114,sinnormal10d_2,[605. 657. 487. 459.],2.5710577964782715,0
115,sinnormal10d_2,[220. 338. 539. 956. 665. 649. 451. 411.],2.5709846019744873,0
116,sinnormal10d_2,[288. 329. 204.],2.572587490081787,0
117,sinnormal10d_2,[490. 498. 863. 541. 337. 177. 140. 121. 105.  79.],2.5699150562286377,0
118,sinnormal10d_2,[431. 264. 230. 224. 155.],2.5704355239868164,0
119,sinnormal10d_2,[1331. 1724. 1332.  913.  509.  258.  193.],2.5704379081726074,0
120,sinnormal10d_2,[1745.],2.5726983547210693,0
121,sinnormal10d_2,[1445.],2.572392463684082,0
122,sinnormal10d_2,[1001. 1573. 1709. 1468. 1214.],2.570692539215088,0
123,sinnormal10d_2,[1169.  949.  904.],2.5715692043304443,0
124,sinnormal10d_2,[1787. 1467.],2.5733606815338135,0
125,sinnormal10d_2,[405. 700. 505.],2.572350263595581,0
126,sinnormal10d_2,[ 549.  801. 1060. 1039.],2.5703892707824707,0
127,sinnormal10d_2,[ 721. 1369. 1494. 1147. 1139. 1022.  773.],2.570604085922241,0
128,sinnormal10d_2,[ 648.  744.  798.  864. 1217.  946.  619.  351.  304.  293.],2.57114315032959,0
129,sinnormal10d_2,[519. 658. 441. 425. 292. 269. 247.],2.5708277225494385,0
130,sinnormal10d_2,[364. 626. 845. 778.],2.5712475776672363,0
131,sinnormal10d_2,[464. 642. 780. 566.],2.5708608627319336,0
132,sinnormal10d_2,[308. 241. 176. 148. 141.],2.570819854736328,0
133,sinnormal10d_2,[156. 197. 170. 106.  70.  60.  59.],2.570281505584717,0
134,sinnormal10d_2,[481. 473. 433.],2.571779489517212,0
135,sinnormal10d_2,[348. 242. 214. 190.],2.571493625640869,0
136,sinnormal10d_2,[130. 219. 349. 281. 259. 181. 169. 166. 109.],2.569685697555542,0
137,sinnormal10d_2,[982. 824. 599. 544. 509. 498. 293. 274.],2.570194721221924,0
138,sinnormal10d_2,[990. 939. 524. 322. 299. 177. 131. 103.  60.  54.],2.569992780685425,0
139,sinnormal10d_2,[708.],2.5722408294677734,0
140,sinnormal10d_2,[448. 653. 981. 770. 751. 421. 271.],2.5705535411834717,0
141,sinnormal10d_2,[143. 158.  82.  66.  41.  39.  23.  17.  12.],2.5707480907440186,0
142,sinnormal10d_2,[1145. 1089.  609.  325.  164.],2.571000337600708,0
143,sinnormal10d_2,[610. 828. 733. 426. 304. 189. 187.  93.],2.569709300994873,0
144,sinnormal10d_2,[559. 504.],2.5716097354888916,0
145,sinnormal10d_2,[ 86. 112. 147. 149.  96.  55.  41.  20.],2.570852041244507,0
146,sinnormal10d_2,[859. 460. 355.],2.5714614391326904,0
147,sinnormal10d_2,[120. 121.],2.571946620941162,0
148,sinnormal10d_2,[960. 629.],2.573636293411255,0
149,sinnormal10d_2,[ 436.  551.  806. 1236.  641.  492.],2.5699610710144043,0
0,sinnormal10d_3,[ 982. 1458.],2.5250356197357178,0
1,sinnormal10d_3,[ 889. 1596. 1412.  948.  501.],2.524857997894287,0
2,sinnormal10d_3,[254. 288. 349. 253. 206. 184.],2.5256381034851074,0
3,sinnormal10d_3,[ 594.  826. 1302. 1462. 1478. 1292.  888.  502.  336.],2.526273250579834,0
4,sinnormal10d_3,[1096. 1147. 1745. 1333.  845.],2.5251100063323975,0
5,sinnormal10d_3,[1134. 1314. 1473.  967.  594.  573.],2.525104284286499,0
6,sinnormal10d_3,[1319. 1684. 1576.],2.5247368812561035,0
7,sinnormal10d_3,[1679. 1555.],2.524886131286621,0
8,sinnormal10d_3,[109. 182. 362. 202. 124. 117.],2.5256187915802,0
9,sinnormal10d_3,[1256.  910.],2.5246355533599854,0
10,sinnormal10d_3,[ 629.  662.  934. 1052.  720.  560.],2.5256965160369873,0
11,sinnormal10d_3,[ 947. 1487. 1024.],2.525167942047119,0
12,sinnormal10d_3,[102. 128.  96.  88.  66.  65.  50.  30.],2.524869441986084,0
13,sinnormal10d_3,[324. 341. 648. 353. 332. 249. 193. 131.],2.52504301071167,0
14,sinnormal10d_3,[ 404.  530. 1013. 1696. 1250.  816.],2.525078296661377,0
15,sinnormal10d_3,[ 672.  794.  888. 1113.  651.  555.],2.5245132446289062,0
16,sinnormal10d_3,[1391.],2.5248069763183594,0
17,sinnormal10d_3,[ 24.  39.  78. 152. 157. 140.  97.  49.],2.526986598968506,0
18,sinnormal10d_3,[521. 880. 883. 461.],2.525181293487549,0
19,sinnormal10d_3,[ 220.  318.  376.  635. 1248.  944.  713.  506.  362.  283.],2.525681495666504,0
20,sinnormal10d_3,[307.],2.525696039199829,0
21,sinnormal10d_3,[149. 227. 166.  84.  49.  36.  26.  25.  17.  10.],2.528104782104492,0
22,sinnormal10d_3,[394. 478. 516. 961. 582. 409. 337. 207. 175.],2.5250186920166016,0
23,sinnormal10d_3,[1128. 1753.],2.524690628051758,0
24,sinnormal10d_3,[412. 458.],2.5251834392547607,0
25,sinnormal10d_3,[341. 428. 612. 884. 644. 565.],2.525341749191284,0
26,sinnormal10d_3,[1329.],2.5247247219085693,0
27,sinnormal10d_3,[1414. 1589.  892.],2.5248007774353027,0
28,sinnormal10d_3,[ 964. 1024. 1047.  987.  788.  502.],2.525271415710449,0
29,sinnormal10d_3,[1047.  664.  422.  253.  148.  132.  106.   83.   46.   42.],2.5249619483947754,0
30,sinnormal10d_3,[492. 710. 667. 338. 171.],2.525158643722534,0
31,sinnormal10d_3,[684. 723. 796. 670. 635. 444.],2.5242810249328613,1
32,sinnormal10d_3,[573. 908. 459.],2.5252084732055664,0
33,sinnormal10d_3,[184. 365. 284. 276. 182. 143.],2.5250303745269775,0
34,sinnormal10d_3,[294. 335. 420. 794. 623. 466. 239. 141.],2.5265650749206543,0
35,sinnormal10d_3,[ 750. 1285.],2.5247137546539307,0
36,sinnormal10d_3,[210. 353. 365. 269. 195. 156.],2.5250391960144043,0
37,sinnormal10d_3,[1224. 1551. 1566. 1671. 1563. 1096.  718.  425.  228.  214.],2.525817394256592,0
38,sinnormal10d_3,[ 844. 1394. 1603. 1435. 1409.],2.525055408477783,0
39,sinnormal10d_3,[984. 528. 428. 403.],2.5253970623016357,0
40,sinnormal10d_3,[473. 537.],2.5248868465423584,0
41,sinnormal10d_3,[276. 354. 376. 492. 740. 562. 316. 171.  97.],2.5251615047454834,0
