,filename,architecture,min_val_loss,is_min
23,expgamma5d_7,[ 906. 1429.  859.  798.  643.  328.  263.  208.],-0.9039276838302612,0
24,expgamma5d_7,[ 515.  732. 1249. 1695. 1111.  788.  535.],-0.9035084843635559,0
25,expgamma5d_7,[ 953. 1470. 1480.  765.  762.  476.  307.  264.  249.],-0.9011786580085754,0
26,expgamma5d_7,[57. 37.],-0.9054463505744934,0
27,expgamma5d_7,[111. 119. 212. 344. 216. 182. 137.  82.  80.  51.],-0.9028210043907166,0
28,expgamma5d_7,[900.],-0.9071974158287048,0
29,expgamma5d_7,[210. 347. 444. 392. 279. 249. 210. 111.],-0.905513346195221,0
30,expgamma5d_7,[671. 350. 252. 228.],-0.9085502624511719,0
31,expgamma5d_7,[180. 301. 432. 651. 632. 427. 369.],-0.9025720357894897,0
32,expgamma5d_7,[653. 779. 645. 498. 251. 204. 172.],-0.9056349396705627,0
33,expgamma5d_7,[898. 604. 362. 300. 296. 171. 142. 134.  77.  59.],-0.9060057997703552,0
34,expgamma5d_7,[1800. 1487. 1112.  836.],-0.9074349403381348,0
35,expgamma5d_7,[1509.],-0.9070001840591431,0
36,expgamma5d_7,[1195. 1222. 1020.],-0.9087201952934265,0
37,expgamma5d_7,[1567.  886.  531.  405.  254.],-0.9066399335861206,0
38,expgamma5d_7,[109. 111. 222. 161.],-0.90895015001297,1
39,expgamma5d_7,[321. 476. 516. 567. 900. 602. 484. 423.],-0.9041975140571594,0
40,expgamma5d_7,[814. 834. 692. 624. 502. 455. 314. 198.],-0.9030330181121826,0
41,expgamma5d_7,[483. 894. 660.],-0.9075633883476257,0
42,expgamma5d_7,[420. 656. 592. 552. 330. 222.],-0.906130850315094,0
43,expgamma5d_7,[606. 666. 720. 589. 409.],-0.9065949320793152,0
44,expgamma5d_7,[28. 50. 31. 19.  9.  4.  3.  2.],-0.24094870686531067,0
45,expgamma5d_7,[644. 836. 825. 750.],-0.9063765406608582,0
46,expgamma5d_7,[943. 793. 554. 359. 232. 156. 152. 121.  82.],-0.9050561785697937,0
47,expgamma5d_7,[192. 285. 221. 133. 123. 106.  75.  67.  64.  58.],-0.9052742123603821,0
48,expgamma5d_7,[527. 630. 587. 338. 201. 159. 116.  98.],-0.906112551689148,0
49,expgamma5d_7,[ 266.  353.  469.  930. 1750. 1151.  639.  535.],-0.9032998085021973,0
50,expgamma5d_7,[295. 291. 255. 245.],-0.9071857929229736,0
51,expgamma5d_7,[446. 544. 602. 521.],-0.9073907732963562,0
52,expgamma5d_7,[ 461.  616. 1078. 1033.  670.],-0.9053419828414917,0
53,expgamma5d_7,[551. 679. 682. 900. 941. 622. 605. 436.],-0.9043956995010376,0
54,expgamma5d_7,[183. 202. 213. 224. 214. 182. 171. 163.],-0.906502366065979,0
55,expgamma5d_7,[489. 643. 538.],-0.9079076051712036,0
56,expgamma5d_7,[338. 350. 576. 525. 286. 207. 183.],-0.9066082835197449,0
57,expgamma5d_7,[1437.],-0.9068998694419861,0
58,expgamma5d_7,[500. 607. 657. 633. 349. 323. 305. 250. 159.  96.],-0.9035636782646179,0
59,expgamma5d_7,[1311. 1179. 1064.],-0.9084876179695129,0
60,expgamma5d_7,[ 764. 1082.  604.  417.],-0.9078824520111084,0
61,expgamma5d_7,[1471.],-0.9071129560470581,0
62,expgamma5d_7,[1207.],-0.9069892168045044,0
63,expgamma5d_7,[198. 267. 373. 314. 237. 215. 120. 117.],-0.9052106738090515,0
64,expgamma5d_7,[292. 298. 383. 667. 737. 638. 388. 369. 353. 197.],-0.9000792503356934,0
65,expgamma5d_7,[245. 323. 620. 991. 981. 593. 303. 254. 140. 133.],-0.9003270864486694,0
66,expgamma5d_7,[1667. 1639. 1569.  834.  650.],-0.9065879583358765,0
67,expgamma5d_7,[1287.],-0.9074791073799133,0
68,expgamma5d_7,[351. 401. 582. 676. 722. 823. 625. 320. 302. 301.],-0.8987551331520081,0
69,expgamma5d_7,[ 690.  963. 1048. 1315. 1268. 1153.  766.  534.  437.],-0.8994846940040588,0
70,expgamma5d_7,[872. 894. 768. 722. 585. 413. 290. 188.],-0.9034765362739563,0
71,expgamma5d_7,[1665. 1112. 1084.  618.  559.  449.  343.  260.],-0.9057124257087708,0
72,expgamma5d_7,[377.],-0.9069550633430481,0
73,expgamma5d_7,[851. 824. 633. 480. 479. 449. 377. 304.],-0.9034342765808105,0
74,expgamma5d_7,[1397. 1446.  888.  585.  577.  494.  309.  275.  248.],-0.9024299383163452,0
75,expgamma5d_7,[ 278.  456.  786. 1473. 1481. 1492.  812.  523.  272.  238.],-0.8995609283447266,0
76,expgamma5d_7,[1331. 1747. 1770. 1283. 1229.  804.  716.],-0.9021443724632263,0
77,expgamma5d_7,[180. 173. 151.  94.],-0.908189594745636,0
78,expgamma5d_7,[239. 293. 372. 373. 357. 223. 174. 139. 120.  90.],-0.9046597480773926,0
79,expgamma5d_7,[1028. 1781. 1211.  948.],-0.9076732993125916,0
80,expgamma5d_7,[32. 49. 50. 61. 96. 68. 34. 25. 13.],-0.9058787822723389,0
81,expgamma5d_7,[1011. 1031.  723.  603.  578.  310.  184.],-0.9064136743545532,0
82,expgamma5d_7,[ 72.  78. 156. 158. 130.  84.  65.  43.  31.],-0.9047235250473022,0
83,expgamma5d_7,[ 869. 1173. 1119. 1091.  896.  840.],-0.9064987301826477,0
84,expgamma5d_7,[478. 867.],-0.9058736562728882,0
85,expgamma5d_7,[1508. 1082.  751.],-0.9081020355224609,0
86,expgamma5d_7,[51. 38.],-0.9052389860153198,0
87,expgamma5d_7,[ 691.  709. 1109. 1119.  780.  567.  522.],-0.9023596048355103,0
88,expgamma5d_7,[1211. 1659.],-0.9061564207077026,0
89,expgamma5d_7,[1062. 1084.  570.],-0.9071165919303894,0
90,expgamma5d_7,[271. 407. 705. 901. 798. 657.],-0.905297577381134,0
91,expgamma5d_7,[ 794. 1515. 1792. 1278.  849.  603.],-0.9054171442985535,0
92,expgamma5d_7,[941. 880. 615. 425. 266. 171.  88.  74.  64.],-0.9065377116203308,0
93,expgamma5d_7,[1462. 1425.  769.  581.  399.  264.  212.  196.  136.],-0.9044747948646545,0
94,expgamma5d_7,[1060. 1590.],-0.9063849449157715,0
95,expgamma5d_7,[ 630. 1224. 1220.  763.  751.  588.  315.],-0.9048535227775574,0
96,expgamma5d_7,[1092. 1261.  962.  590.  497.  270.  202.],-0.9061130285263062,0
97,expgamma5d_7,[1008. 1698. 1407.  919.  547.  377.  369.],-0.9041929244995117,0
98,expgamma5d_7,[1068. 1611. 1103.],-0.9074575901031494,0
99,expgamma5d_7,[229. 389. 438. 443. 256. 140. 117.  92.],-0.905698299407959,0
100,expgamma5d_7,[1333. 1558. 1648. 1558. 1442. 1304.  819.  558.  340.  177.],-0.8980319499969482,0
101,expgamma5d_7,[ 966. 1138.  877.  503.],-0.9060591459274292,0
102,expgamma5d_7,[228. 244. 127.  99.  82.],-0.9079340696334839,0
103,expgamma5d_7,[357. 469. 861. 588. 300. 264. 157. 115.  85.],-0.9050363302230835,0
104,expgamma5d_7,[686. 739. 915. 543. 338.],-0.905942440032959,0
105,expgamma5d_7,[1791.],-0.9065826535224915,0
106,expgamma5d_7,[560. 543. 385. 202. 106. 105.],-0.9072374701499939,0
107,expgamma5d_7,[106.],-0.9063202738761902,0
108,expgamma5d_7,[ 158.  309.  611.  810. 1292.  972.  698.  504.  274.  163.],-0.9020183086395264,0
109,expgamma5d_7,[ 981. 1235. 1701. 1689. 1230.],-0.9043682813644409,0
110,expgamma5d_7,[830. 766. 465. 397.],-0.907455325126648,0
111,expgamma5d_7,[655. 368. 317. 282. 172. 161. 106.  93.  59.],-0.9062203764915466,0
112,expgamma5d_7,[172. 233. 281. 353. 314. 186. 163. 138.],-0.9032689929008484,0
113,expgamma5d_7,[ 704. 1174. 1081.],-0.9080619215965271,0
114,expgamma5d_7,[474. 640. 470. 350.],-0.9084211587905884,0
115,expgamma5d_7,[628. 783. 464. 234. 127. 105.  74.  65.],-0.9063319563865662,0
116,expgamma5d_7,[415. 425. 769. 718. 479. 250. 244. 204. 114.],-0.9014970064163208,0
117,expgamma5d_7,[1287. 1720. 1687. 1676.  995.  902.  796.  536.  327.],-0.9008159041404724,0
118,expgamma5d_7,[44. 83. 53. 46. 42. 25.],-0.9069843888282776,0
119,expgamma5d_7,[ 822. 1427. 1252.  941.],-0.906687319278717,0
120,expgamma5d_7,[442. 378. 306. 215. 163. 129. 117.  80.  40.],-0.9058440923690796,0
121,expgamma5d_7,[ 889. 1156. 1746. 1065.  863.  817.  676.  445.  345.],-0.8319026231765747,0
122,expgamma5d_7,[1442.],-0.9070557355880737,0
123,expgamma5d_7,[ 394.  670. 1145. 1309.  719.  700.  511.  503.  356.],-0.9042037725448608,0
124,expgamma5d_7,[ 86. 112. 139. 216. 357. 669. 561. 543. 285. 272.],-0.9038091897964478,0
125,expgamma5d_7,[200. 274. 283. 488. 529. 384. 292. 254.],-0.9047821760177612,0
126,expgamma5d_7,[261. 384. 233. 186. 176. 138.],-0.9075695276260376,0
127,expgamma5d_7,[ 760. 1144. 1767. 1548. 1096.  819.  582.  403.  282.],-0.904270589351654,0
128,expgamma5d_7,[ 154.  269.  400.  648. 1136. 1416.  970.  949.  479.  416.],-0.8323863744735718,0
129,expgamma5d_7,[1108. 1372. 1452. 1073.  538.],-0.9057767987251282,0
130,expgamma5d_7,[268. 210. 206.],-0.9076048731803894,0
131,expgamma5d_7,[664. 636. 469.],-0.9084166288375854,0
132,expgamma5d_7,[ 82. 114.  77.],-0.9069520235061646,0
133,expgamma5d_7,[ 87. 159. 195. 126.  71.  61.  30.],-0.907465398311615,0
134,expgamma5d_7,[817. 715.],-0.9054667949676514,0
135,expgamma5d_7,[ 341.  651.  857. 1474.  792.  758.],-0.9034211039543152,0
136,expgamma5d_7,[1447. 1246.  656.],-0.9081184267997742,0
137,expgamma5d_7,[528. 921. 564. 292. 157. 156. 141.  75.],-0.9058921933174133,0
138,expgamma5d_7,[ 603.  957. 1276.  657.],-0.9054678678512573,0
139,expgamma5d_7,[440. 350. 303. 294. 246. 140. 139. 129.],-0.9061828255653381,0
140,expgamma5d_7,[157. 143. 124. 103. 102.  65.  35.  33.  23.],-0.9049286246299744,0
141,expgamma5d_7,[446. 602. 632. 465.],-0.9076653122901917,0
142,expgamma5d_7,[477. 587. 423. 225. 159.  80.  75.  72.  37.],-0.906093418598175,0
143,expgamma5d_7,[235. 377. 562. 470. 376. 352. 246.],-0.9065545201301575,0
144,expgamma5d_7,[1371. 1180.  740.],-0.9083247184753418,0
145,expgamma5d_7,[1541.  844.],-0.9077401757240295,0
146,expgamma5d_7,[ 562.  689. 1323. 1171.],-0.9065604209899902,0
147,expgamma5d_7,[1306.  926.  905.],-0.9080906510353088,0
148,expgamma5d_7,[1230.  794.],-0.9074533581733704,0
149,expgamma5d_7,[386. 565. 575. 722. 533. 316. 284. 259. 193.],-0.9017074704170227,0
0,expgamma5d_8,[746. 484. 270.],-0.8117846846580505,0
1,expgamma5d_8,[391. 503. 401. 231.],-0.8126979470252991,0
2,expgamma5d_8,[1242.  648.  580.  300.],-0.8102289438247681,0
3,expgamma5d_8,[573. 743. 641. 440. 316. 244. 223.],-0.810013473033905,0
4,expgamma5d_8,[428. 368. 314. 191. 190. 126.],-0.8110463619232178,0
5,expgamma5d_8,[1173. 1202.],-0.8114001750946045,0
6,expgamma5d_8,[1479. 1597. 1681.  972.  817.  500.],-0.8053449988365173,0
7,expgamma5d_8,[1395. 1751.],-0.8115904331207275,0
8,expgamma5d_8,[220. 150. 107.  53.  31.  19.  15.  13.],-0.811072051525116,0
9,expgamma5d_8,[833. 420. 271. 179. 121. 102.],-0.8109267354011536,0
10,expgamma5d_8,[243. 398. 507. 732. 462. 344.],-0.8103382587432861,0
11,expgamma5d_8,[ 825.  872. 1648. 1059.  705.  654.  562.  434.  242.  133.],-0.806780993938446,0
12,expgamma5d_8,[1527.],-0.8129578232765198,0
13,expgamma5d_8,[ 866. 1266.  829.  691.],-0.8099493384361267,0
14,expgamma5d_8,[575. 614. 930. 731. 406. 378. 352. 202.],-0.8065598011016846,0
15,expgamma5d_8,[ 358.  547. 1044.  929.  567.  355.  283.  206.],-0.8088087439537048,0
16,expgamma5d_8,[ 915. 1612.  948.  796.  541.  315.  282.  278.  258.  134.],-0.8034633994102478,0
17,expgamma5d_8,[333. 646. 850. 824. 638. 584.],-0.8075981736183167,0
18,expgamma5d_8,[528. 492. 464. 266. 164.],-0.8118334412574768,0
19,expgamma5d_8,[216. 281. 524. 953. 726. 474. 427. 256.],-0.806262731552124,0
20,expgamma5d_8,[1483. 1601. 1359.  733.],-0.812075674533844,0
21,expgamma5d_8,[1088.  720.  579.],-0.812329888343811,0
22,expgamma5d_8,[356. 684. 351. 290. 279.],-0.81107497215271,0
23,expgamma5d_8,[ 906. 1429.  859.  798.  643.  328.  263.  208.],-0.8091204762458801,0
24,expgamma5d_8,[ 515.  732. 1249. 1695. 1111.  788.  535.],-0.8066672682762146,0
